Date,AGG,BND,BNDX,BNO,EWA,EWC,EWG,EWJ,EWQ,EWU,EWZ,FTGC,GLD,INDA,MCHI,MUB,PDBC,SLV,SPY,TLT,UNG,USO,VCIT,VCSH
1993-01-29,,,,,,,,,,,,,,,,,,,24.52607536315918,,,,,
1993-02-01,,,,,,,,,,,,,,,,,,,24.700511932373047,,,,,
1993-02-02,,,,,,,,,,,,,,,,,,,24.75284767150879,,,,,
1993-02-03,,,,,,,,,,,,,,,,,,,25.01448631286621,,,,,
1993-02-04,,,,,,,,,,,,,,,,,,,25.11918067932129,,,,,
1993-02-05,,,,,,,,,,,,,,,,,,,25.10171127319336,,,,,
1993-02-08,,,,,,,,,,,,,,,,,,,25.10171127319336,,,,,
1993-02-09,,,,,,,,,,,,,,,,,,,24.92728042602539,,,,,
1993-02-10,,,,,,,,,,,,,,,,,,,24.962177276611328,,,,,
1993-02-11,,,,,,,,,,,,,,,,,,,25.084280014038086,,,,,
1993-02-12,,,,,,,,,,,,,,,,,,,24.89239501953125,,,,,
1993-02-16,,,,,,,,,,,,,,,,,,,24.264413833618164,,,,,
1993-02-17,,,,,,,,,,,,,,,,,,,24.24696922302246,,,,,
1993-02-18,,,,,,,,,,,,,,,,,,,24.229537963867188,,,,,
1993-02-19,,,,,,,,,,,,,,,,,,,24.316747665405273,,,,,
1993-02-22,,,,,,,,,,,,,,,,,,,24.403959274291992,,,,,
1993-02-23,,,,,,,,,,,,,,,,,,,24.386516571044922,,,,,
1993-02-24,,,,,,,,,,,,,,,,,,,24.700511932373047,,,,,
1993-02-25,,,,,,,,,,,,,,,,,,,24.75284767150879,,,,,
1993-02-26,,,,,,,,,,,,,,,,,,,24.787738800048828,,,,,
1993-03-01,,,,,,,,,,,,,,,,,,,24.717973709106445,,,,,
1993-03-02,,,,,,,,,,,,,,,,,,,25.084280014038086,,,,,
1993-03-03,,,,,,,,,,,,,,,,,,,25.188947677612305,,,,,
1993-03-04,,,,,,,,,,,,,,,,,,,25.049392700195312,,,,,
1993-03-05,,,,,,,,,,,,,,,,,,,24.979623794555664,,,,,
1993-03-08,,,,,,,,,,,,,,,,,,,25.537830352783203,,,,,
1993-03-09,,,,,,,,,,,,,,,,,,,25.45059585571289,,,,,
1993-03-10,,,,,,,,,,,,,,,,,,,25.502941131591797,,,,,
1993-03-11,,,,,,,,,,,,,,,,,,,25.43316078186035,,,,,
1993-03-12,,,,,,,,,,,,,,,,,,,25.171491622924805,,,,,
1993-03-15,,,,,,,,,,,,,,,,,,,25.293611526489258,,,,,
1993-03-16,,,,,,,,,,,,,,,,,,,25.293611526489258,,,,,
1993-03-17,,,,,,,,,,,,,,,,,,,25.136619567871094,,,,,
1993-03-18,,,,,,,,,,,,,,,,,,,25.293611526489258,,,,,
1993-03-19,,,,,,,,,,,,,,,,,,,25.25533676147461,,,,,
1993-03-22,,,,,,,,,,,,,,,,,,,25.115127563476562,,,,,
1993-03-23,,,,,,,,,,,,,,,,,,,25.16769790649414,,,,,
1993-03-24,,,,,,,,,,,,,,,,,,,25.16769790649414,,,,,
1993-03-25,,,,,,,,,,,,,,,,,,,25.325424194335938,,,,,
1993-03-26,,,,,,,,,,,,,,,,,,,25.185211181640625,,,,,
1993-03-29,,,,,,,,,,,,,,,,,,,25.290388107299805,,,,,
1993-03-30,,,,,,,,,,,,,,,,,,,25.36049461364746,,,,,
1993-03-31,,,,,,,,,,,,,,,,,,,25.342960357666016,,,,,
1993-04-01,,,,,,,,,,,,,,,,,,,25.25533676147461,,,,,
1993-04-02,,,,,,,,,,,,,,,,,,,24.729555130004883,,,,,
1993-04-05,,,,,,,,,,,,,,,,,,,24.852224349975586,,,,,
1993-04-06,,,,,,,,,,,,,,,,,,,24.782133102416992,,,,,
1993-04-07,,,,,,,,,,,,,,,,,,,24.869752883911133,,,,,
1993-04-08,,,,,,,,,,,,,,,,,,,24.8347110748291,,,,,
1993-04-12,,,,,,,,,,,,,,,,,,,25.185211181640625,,,,,
1993-04-13,,,,,,,,,,,,,,,,,,,25.237808227539062,,,,,
1993-04-14,,,,,,,,,,,,,,,,,,,25.202747344970703,,,,,
1993-04-15,,,,,,,,,,,,,,,,,,,25.202747344970703,,,,,
1993-04-16,,,,,,,,,,,,,,,,,,,25.202747344970703,,,,,
1993-04-19,,,,,,,,,,,,,,,,,,,25.097591400146484,,,,,
1993-04-20,,,,,,,,,,,,,,,,,,,24.974916458129883,,,,,
1993-04-21,,,,,,,,,,,,,,,,,,,24.957372665405273,,,,,
1993-04-22,,,,,,,,,,,,,,,,,,,24.641908645629883,,,,,
1993-04-23,,,,,,,,,,,,,,,,,,,24.536766052246094,,,,,
1993-04-26,,,,,,,,,,,,,,,,,,,24.343969345092773,,,,,
1993-04-27,,,,,,,,,,,,,,,,,,,24.60684585571289,,,,,
1993-04-28,,,,,,,,,,,,,,,,,,,24.55428123474121,,,,,
1993-04-29,,,,,,,,,,,,,,,,,,,24.65943145751953,,,,,
1993-04-30,,,,,,,,,,,,,,,,,,,24.694482803344727,,,,,
1993-05-03,,,,,,,,,,,,,,,,,,,24.852224349975586,,,,,
1993-05-04,,,,,,,,,,,,,,,,,,,24.939868927001953,,,,,
1993-05-05,,,,,,,,,,,,,,,,,,,25.009950637817383,,,,,
1993-05-06,,,,,,,,,,,,,,,,,,,24.922340393066406,,,,,
1993-05-07,,,,,,,,,,,,,,,,,,,24.869752883911133,,,,,
1993-05-10,,,,,,,,,,,,,,,,,,,24.922340393066406,,,,,
1993-05-11,,,,,,,,,,,,,,,,,,,25.027477264404297,,,,,
1993-05-12,,,,,,,,,,,,,,,,,,,24.99243927001953,,,,,
1993-05-13,,,,,,,,,,,,,,,,,,,24.694482803344727,,,,,
1993-05-14,,,,,,,,,,,,,,,,,,,24.676971435546875,,,,,
1993-05-17,,,,,,,,,,,,,,,,,,,24.76460075378418,,,,,
1993-05-18,,,,,,,,,,,,,,,,,,,24.74706268310547,,,,,
1993-05-19,,,,,,,,,,,,,,,,,,,25.25533676147461,,,,,
1993-05-20,,,,,,,,,,,,,,,,,,,25.325424194335938,,,,,
1993-05-21,,,,,,,,,,,,,,,,,,,25.097591400146484,,,,,
1993-05-24,,,,,,,,,,,,,,,,,,,25.202747344970703,,,,,
1993-05-25,,,,,,,,,,,,,,,,,,,25.25533676147461,,,,,
